step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
18,CASH_OUT,38043.69,C1121983651,0,0,C822359325,97252.58,135296.26,0
40,CASH_IN,121892.87,C149161844,239142,361034.87,C318620191,276251.38,154358.52,0
348,CASH_OUT,583506.43,C2045927378,13580,0,C18605139,0,583506.43,0
589,CASH_OUT,169861.41,C1279838205,0,0,C2063311305,1260732.31,1430593.73,0
43,CASH_IN,119469.88,C1135450892,1178727.6,1298197.49,C1908869642,325749.27,206279.39,0
259,CASH_IN,303065.02,C1388077955,1255208.11,1558273.13,C410230466,7400332.05,7097267.03,0
34,CASH_OUT,108234.92,C273342984,4002,0,C349922449,194890.53,53996.58,0
39,PAYMENT,8924.55,C404792091,0,0,M1316742950,0,0,0
181,CASH_OUT,130855.4,C334060692,0,0,C1279882941,1868174.69,1999030.09,0
378,CASH_OUT,77814.83,C770093955,0,0,C1708573979,287720.6,365535.42,0
234,CASH_OUT,426309.77,C1396918014,21135,0,C938959564,14740.76,441050.52,0
307,PAYMENT,655.42,C1861199852,0,0,M1936118563,0,0,0
348,PAYMENT,20921.54,C43309491,139392,118470.46,M720230696,0,0,0
164,CASH_OUT,103637.72,C1320405029,466,0,C1767212642,441925.25,545562.97,0
140,TRANSFER,811927.93,C417932949,0,0,C100112661,1197657.49,2009585.42,0
210,CASH_OUT,267069.89,C560542422,27739,0,C2097323841,507863.8,774933.68,0
520,PAYMENT,13885.71,C1922657372,82231.26,68345.55,M183959322,0,0,0
304,PAYMENT,35587.05,C1222476273,0,0,M547246584,0,0,0
377,CASH_IN,141077.18,C691062692,41056,182133.18,C1906335582,1565080.52,1424003.34,0
260,CASH_IN,142796.49,C1118629490,3846,146642.49,C1144360152,0,0,0
206,CASH_OUT,484806.89,C1027665542,8150,0,C1788975373,0,484806.89,0
18,CASH_IN,62857.97,C1358594938,6564734.37,6627592.35,C968971682,233672.84,170814.87,0
397,PAYMENT,29690.22,C429526144,30264,573.78,M586052086,0,0,0
275,PAYMENT,16814.48,C111399281,0,0,M92487600,0,0,0
353,CASH_OUT,219418.35,C24607774,0,0,C985245269,229111.14,448529.49,0
45,CASH_IN,189774.19,C893248945,7294643.01,7484417.2,C1658922121,212367.49,6105.75,0
37,CASH_IN,12383.96,C1574910227,75186,87569.96,C1321121465,0,0,0
229,TRANSFER,1440940.49,C1129762942,594,0,C849343444,47755.79,1488696.28,0
252,TRANSFER,284265.53,C1412565216,9052,0,C666330334,3172137.23,3456402.75,0
322,CASH_OUT,150627.98,C1816586293,0,0,C1578444770,1009595.16,1160223.14,0
16,PAYMENT,7691.68,C1111031312,23033,15341.32,M1554564093,0,0,0
156,CASH_IN,85201.97,C1797069010,5508430.74,5593632.71,C15277518,989979.51,904777.54,0
281,CASH_OUT,329128.9,C306506355,0,0,C1034326984,2757016.36,3086145.26,0
352,CASH_OUT,25284.87,C251743177,0,0,C762370391,522083.18,547368.05,0
301,CASH_OUT,14981.27,C817478547,50208,35226.73,C397486222,843030.65,858011.92,0
36,CASH_OUT,169543.4,C1391649259,69173.63,0,C354369138,1389411.59,1558954.99,0
157,CASH_IN,253597.57,C605423995,4947099.77,5200697.34,C1616089282,1854827.18,1601229.6,0
35,CASH_OUT,729100.08,C1517273501,1987,0,C1331498831,167574.09,896674.17,0
325,CASH_IN,129708.68,C1233441027,614362.36,744071.04,C102810830,0,0,0
188,PAYMENT,2402.66,C1818500321,27759.56,25356.9,M2023494524,0,0,0
376,CASH_IN,222045.72,C128820932,72,222117.72,C131021359,467725.12,245679.4,0
346,CASH_OUT,433880.99,C428195652,30797,0,C900425738,0,433880.99,0
161,PAYMENT,29298.5,C81396090,133892,104593.5,M1352923636,0,0,0
402,TRANSFER,583004.85,C1495417919,19896,0,C1713061278,4430162.17,5013167.02,0
400,CASH_IN,102893.06,C1504617704,9882720.01,9985613.07,C1191026179,1797016.92,1694123.87,0
183,PAYMENT,8097.98,C203862589,0,0,M1481092969,0,0,0
134,CASH_IN,77248.65,C1124876006,9803347.68,9880596.33,C1864402698,579018.15,130104.33,0
187,CASH_OUT,47691.64,C2064017784,0,0,C989057459,187323.43,235015.07,0
331,CASH_OUT,155517.85,C1274926121,28828,0,C642185232,44529.45,200047.31,0
37,CASH_OUT,140964.16,C2012551222,0,0,C736236438,2382182.37,2389116.06,0
281,CASH_OUT,20714.74,C193698068,524871,504156.26,C793455662,865039.97,885754.7,0
15,TRANSFER,1455244.38,C456381115,0,0,C18700752,1463132.7,3292797.72,0
354,PAYMENT,11470.06,C97905662,41430,29959.94,M979781745,0,0,0
186,TRANSFER,53371.4,C1925752785,0,0,C872398574,2406306.39,2473801.87,0
120,CASH_IN,42109.25,C2090693675,3475292.19,3517401.44,C944607857,1834466.31,1792357.06,0
129,PAYMENT,2629.78,C918134594,31517,28887.22,M525305573,0,0,0
187,TRANSFER,3167203.46,C883520755,5581,0,C175918769,327181.69,3494385.15,0
684,PAYMENT,4158.85,C1101203253,0,0,M1202616601,0,0,0
226,TRANSFER,976582.93,C1977814784,0,0,C1414864532,2681115.25,3657698.18,0
7,PAYMENT,3602.91,C227666119,14535,10932.09,M1536992552,0,0,0
395,CASH_IN,258715.01,C2007983965,11399,270114.01,C39505059,9538917.4,11961249.75,0
14,CASH_OUT,282579.22,C1057981156,10877,0,C301268219,0,528569.65,0
352,CASH_OUT,287250.67,C668931027,7631,0,C359275414,557032.68,844283.35,0
546,CASH_OUT,62062.41,C311952368,230318.15,168255.73,C2053242985,1263624.61,1325687.03,0
36,CASH_OUT,302552.39,C171298647,24016,0,C1242510321,583344.82,885897.22,0
407,TRANSFER,31927.35,C1534967956,840569,808641.65,C472177286,491917.82,523845.18,0
40,CASH_IN,77114.53,C658647348,3442307.17,3519421.7,C923543675,2139802.03,2062687.5,0
141,TRANSFER,4387.49,C44086833,31778,27390.51,C776406224,144196.54,148584.03,0
349,PAYMENT,15880.44,C1449997421,0,0,M224784491,0,0,0
395,CASH_IN,140039.59,C1841058662,35749,175788.59,C94070541,42256400.4,42116360.81,0
379,CASH_IN,226028.28,C510973126,18535396.92,18761425.19,C1049065185,576408.93,350380.66,0
595,CASH_OUT,58058.58,C308775248,21335,0,C1402887833,1121226.94,1179285.52,0
323,CASH_OUT,174661.52,C1779466489,0,0,C1750956965,13839618.67,14014280.19,0
378,CASH_OUT,46369.1,C1101473381,0,0,C1913748139,144358.28,190727.39,0
41,PAYMENT,383.98,C1505437205,0,0,M1117523475,0,0,0
144,PAYMENT,3113.5,C635036243,30263,27149.5,M1484654979,0,0,0
228,PAYMENT,28274.71,C1606659831,0,0,M1673954422,0,0,0
402,CASH_OUT,275684.78,C1507334718,51144,0,C1873066382,9109751.16,9385435.94,0
330,CASH_OUT,68701.1,C1144782700,0,0,C294806771,395442.95,464144.05,0
302,PAYMENT,15875.63,C272748680,19527,3651.37,M640382892,0,0,0
355,CASH_OUT,158461.96,C564393091,55373,0,C1304695783,0,158461.96,0
22,PAYMENT,4004.22,C1247945493,246,0,M2036649588,0,0,0
206,CASH_OUT,231052.22,C2074089457,20225,0,C1575233524,2226676.07,2457728.29,0
356,CASH_IN,135465.99,C194905786,189342,324807.99,C45732348,0,0,0
308,CASH_IN,150412,C1963260067,6924204.77,7074616.77,C653745564,11514213.98,11363801.98,0
255,CASH_OUT,157954.44,C1607256587,15531.54,0,C1881174947,374727.8,532682.24,0
141,CASH_OUT,156311.72,C1388136298,0,0,C393452526,700112.21,856423.93,0
160,TRANSFER,1100256.98,C758864657,614557.45,0,C2113196809,8090059.46,9190316.44,0
278,TRANSFER,575457.36,C1887322175,0,0,C1217995707,646903.87,1222361.23,0
17,CASH_IN,192260.24,C5925381,6700841.95,6893102.19,C690195469,234647.4,42387.15,0
36,CASH_IN,71118.52,C947284870,11116427.13,11187545.65,C1112462464,1043120.34,1239086.89,0
201,PAYMENT,12534.31,C1072585338,294018,281483.69,M1119574029,0,0,0
167,PAYMENT,17505.46,C1327635300,27484,9978.54,M1424988831,0,0,0
139,CASH_OUT,306019.06,C1884412718,0,0,C949825599,723481.14,1029500.2,0
718,PAYMENT,6459.03,C1279909245,42096,35636.97,M950754887,0,0,0
331,PAYMENT,8802.99,C1920850190,18881,10078.01,M1917777171,0,0,0
399,CASH_OUT,48599.48,C73748852,22434,0,C649115346,83175.53,131775.02,0
226,PAYMENT,15889.13,C1832071352,81931.82,66042.69,M142715752,0,0,0
251,CASH_OUT,55463.79,C1131138415,0,0,C660680605,104527.4,159991.19,0
180,CASH_OUT,82828.59,C1547180752,0,0,C926296102,436829.28,519657.86,0
402,PAYMENT,918.48,C1211934279,0,0,M1520880111,0,0,0
406,CASH_OUT,209601.68,C1131186796,0,0,C1926952410,3547699.5,3757301.18,0
253,CASH_IN,258312.55,C1288692883,9358555.52,9616868.07,C194767561,2986304.31,2727991.76,0
228,PAYMENT,9302.89,C375310902,4001,0,M933377866,0,0,0
307,CASH_OUT,38964.78,C1956918550,0,0,C1881782316,2518477.69,2557442.47,0
252,PAYMENT,6739.51,C771742266,0,0,M591373883,0,0,0
162,PAYMENT,28034.07,C1549038850,201636,173601.93,M1647069435,0,0,0
352,CASH_OUT,305979.44,C1313425270,4269,0,C1627835869,0,305979.44,0
186,PAYMENT,2465.27,C918883347,101880.32,99415.05,M1584797763,0,0,0
236,CASH_OUT,209242.91,C1140848079,0,0,C1081150553,1324669.25,1533912.16,0
161,CASH_IN,93594.05,C1532330739,4124410.21,4218004.26,C923543675,3002926.18,2591325.6,0
43,CASH_IN,67287.56,C1084389283,12694792.62,12762080.18,C842652043,133667.01,66379.45,0
352,CASH_IN,509522.73,C1461118064,35881,545403.73,C1584666386,171908.09,0,0
378,PAYMENT,6802.71,C578696478,10116,3313.29,M605773962,0,0,0
21,PAYMENT,28340.45,C1091240849,62560.05,34219.6,M381446384,0,0,0
185,PAYMENT,32166.79,C783158637,20756,0,M1480373389,0,0,0
137,PAYMENT,10193.99,C276329088,30021,19827.01,M514233123,0,0,0
234,TRANSFER,1188541.79,C874828749,0,0,C48297071,4669138.68,5857680.47,0
353,PAYMENT,14645.18,C1382123463,248040.55,233395.36,M1187225194,0,0,0
277,CASH_IN,370477.1,C333113402,18437149.75,18807626.85,C406340235,7135773.27,6765296.18,0
571,PAYMENT,5592.48,C400088371,295888,290295.52,M1752013718,0,0,0
211,PAYMENT,985.67,C1440294584,0,0,M1785458139,0,0,0
44,PAYMENT,1332.05,C1101426082,39966,38633.95,M1580560621,0,0,0
163,PAYMENT,11266.49,C380334976,10472,0,M1321391332,0,0,0
209,PAYMENT,4832.92,C1434706458,11690,6857.08,M1797611916,0,0,0
369,CASH_OUT,465430.09,C950488029,0,0,C1542407819,568170.22,1033600.31,0
258,CASH_OUT,106862.1,C433032889,10199,0,C1016105026,0,106862.1,0
376,CASH_OUT,3893.7,C125300526,103596,99702.3,C955081689,1178368.57,1182262.27,0
298,CASH_OUT,167271.75,C1364918657,0,0,C999007225,2533150.91,2700422.66,0
231,TRANSFER,498120.44,C84079330,0,0,C628213702,974881.72,1473002.16,0
403,CASH_OUT,234304.76,C93097137,59404,0,C2072255139,758354.65,992659.41,0
202,PAYMENT,2311.39,C1367843669,49663,47351.61,M1253971126,0,0,0
256,CASH_OUT,223651.16,C1825331321,558,0,C1875000667,0,223651.16,0
131,CASH_IN,148838.21,C1588250605,661,149499.21,C225454402,0,0,0
326,PAYMENT,23748.27,C1378677716,12034,0,M863410905,0,0,0
9,CASH_IN,33639.03,C961594923,5804389.52,5838028.55,C1875310223,589589.05,627697.26,0
254,CASH_OUT,61690.93,C707802293,0,0,C1845741621,248587.63,310278.57,0
161,PAYMENT,10910.98,C1344759775,0,0,M1602373015,0,0,0
356,PAYMENT,6448.26,C1086993654,0,0,M1509258126,0,0,0
39,CASH_OUT,501997.96,C1460771116,0,0,C112101276,847550.37,1714041.13,0
203,PAYMENT,4218.43,C1638357075,6833.97,2615.53,M1054780492,0,0,0
15,PAYMENT,23973.69,C627151358,51893,27919.31,M1981881051,0,0,0
349,PAYMENT,4748.37,C1553598145,0,0,M1531823558,0,0,0
461,CASH_OUT,226892.22,C1164331447,0,0,C552730791,419434.05,646326.27,0
403,PAYMENT,11298.61,C1122940230,0,0,M382020605,0,0,0
235,PAYMENT,25776.48,C585878392,0,0,M318558537,0,0,0
162,PAYMENT,8854.88,C564043391,244116.99,235262.1,M1794274117,0,0,0
394,PAYMENT,10787.31,C643125695,2667,0,M368887087,0,0,0
186,PAYMENT,46223.57,C1836543965,23826,0,M1416991867,0,0,0
249,PAYMENT,37297.38,C673070802,45401,8103.62,M8678006,0,0,0
357,PAYMENT,8297.26,C1582845876,158341,150043.74,M519349123,0,0,0
400,CASH_OUT,15316.76,C97686365,0,0,C632226757,57221.53,72538.29,0
259,CASH_IN,355104.68,C688685607,4532057.84,4887162.52,C9486934,1804787.36,1449682.68,0
308,CASH_OUT,129185.28,C306659204,1443,0,C1678878956,633812.3,762997.59,0
185,CASH_IN,186801.4,C641721919,11882178.4,12068979.8,C2107575540,2828734.89,2641933.5,0
38,PAYMENT,11780.12,C439091732,0,0,M1301171190,0,0,0
139,PAYMENT,4739.04,C2082064374,0,0,M1468925729,0,0,0
206,TRANSFER,14383.86,C1780720901,23104,8720.14,C1934030872,1744382.4,1758766.26,0
13,PAYMENT,16858.94,C126227783,14386.65,0,M1896837075,0,0,0
252,CASH_IN,306449.17,C299034028,19066858.1,19373307.28,C1433213222,3554147.54,3247698.36,0
277,CASH_OUT,548037.43,C536543381,0,0,C2024705998,3577958.55,4125995.98,0
376,TRANSFER,1397510.76,C1394077101,188499,0,C894191468,0,1397510.76,0
232,CASH_OUT,426623.84,C610148901,157812,0,C1317800135,1521265.75,1947889.59,0
331,CASH_OUT,187672.12,C773140414,0,0,C1245012451,188939.08,376611.2,0
206,CASH_IN,157252.14,C2031528081,180168,337420.14,C540568739,0,0,0
354,PAYMENT,26807.57,C1937282690,0,0,M1057544722,0,0,0
326,CASH_OUT,133636.49,C883061929,0,0,C1427896909,1593354.54,1726991.04,0
259,CASH_IN,38064.9,C115407484,5418,43482.9,C1155809181,1296971.76,1258906.86,0
133,CASH_OUT,78111.72,C1589855808,416,0,C247848627,5260.58,83372.3,0
348,CASH_IN,102147.6,C2096658293,117,102264.6,C2074441575,291485.3,189337.7,0
428,CASH_IN,10228.9,C987153785,29805,40033.9,C279221911,773506.67,763277.77,0
17,PAYMENT,8458.6,C1645773799,257659.86,249201.27,M815263771,0,0,0
400,CASH_IN,96916.36,C317907496,9961,106877.36,C730118949,0,0,0
325,CASH_IN,415429.56,C1176320569,25266,440695.56,C1882667000,0,0,0
251,PAYMENT,4614.99,C2009118953,0,0,M84677141,0,0,0
335,PAYMENT,948.42,C1048533528,507,0,M710612041,0,0,0
445,PAYMENT,14043.29,C2078085278,18322,4278.71,M1645913517,0,0,0
138,TRANSFER,86954.27,C1424412867,0,0,C1456351628,1341552.64,1428506.9,0
162,PAYMENT,3638.12,C1665565351,98890.03,95251.92,M149618270,0,0,0
153,CASH_OUT,86803.02,C1044705232,22133,0,C33421096,82304,0,0
235,PAYMENT,12837.16,C1955553104,0,0,M2047876766,0,0,0
136,CASH_OUT,112317.79,C2062668894,0,0,C1494634878,248665.4,360983.18,0
38,CASH_IN,467150.63,C22393320,195,467345.63,C926192308,44944.02,0,0
42,PAYMENT,6398.97,C1894529200,0,0,M1303923984,0,0,0
161,CASH_IN,295172.18,C2118562306,1503663.83,1798836.01,C260277833,30488250.93,30193078.76,0
228,CASH_IN,556895.85,C766015805,29446,586341.85,C132773505,0,0,0
45,DEBIT,1313.09,C1970745255,181,0,C1515616417,252216.12,253529.21,0
382,TRANSFER,1441137.7,C343258755,0,0,C334084185,2462697.1,3903834.8,0
285,CASH_IN,296303.15,C822206171,16537778.9,16834082.05,C523126423,1338444.7,1042141.54,0
236,PAYMENT,18348.82,C979450574,4079,0,M1152232878,0,0,0
332,CASH_OUT,132451.99,C154585194,4033,0,C1573283459,996766.63,1129218.62,0
329,PAYMENT,9101.29,C1224636258,168452.97,159351.68,M1175366807,0,0,0
134,CASH_IN,144324.09,C1178062541,10481836.15,10626160.25,C784710502,2193845.15,2330637.56,0
162,PAYMENT,24246.35,C917511585,0,0,M1099176343,0,0,0
188,CASH_IN,82300.05,C1714404018,23462.25,105762.3,C966260208,809205.37,726905.32,0
43,PAYMENT,20697.33,C697648202,0,0,M1446381292,0,0,0
545,CASH_OUT,76282.23,C1815224403,0,0,C1461857537,772787.74,849069.97,0
163,CASH_IN,92998.79,C1616070176,13905236.37,13998235.16,C2018802276,972774.11,879775.32,0
182,PAYMENT,2875.12,C1659794046,0,0,M977114988,0,0,0
42,TRANSFER,204642.24,C1876410351,51987,0,C1938611735,36692.61,241334.84,0
326,PAYMENT,20550.34,C1794429217,0,0,M1534060405,0,0,0
300,PAYMENT,25003.52,C457170764,0,0,M1339789027,0,0,0
12,CASH_IN,125737.83,C1065534676,5939841.28,6065579.11,C1949519175,364302.25,0,0
298,PAYMENT,28590.68,C727708979,451,0,M1077745329,0,0,0
182,TRANSFER,370481.43,C1430247891,142,0,C1748157370,310101.1,680582.53,0
261,PAYMENT,2300.1,C1634646017,0,0,M1822447967,0,0,0
168,CASH_OUT,339345.3,C1658788701,0,0,C867706292,911466.46,1250811.76,0
395,CASH_IN,189762.37,C576300807,13630242.99,13820005.36,C1024399498,311149.55,121387.18,0
257,PAYMENT,4204.31,C1012046773,8988.41,4784.1,M2035499833,0,0,0
347,PAYMENT,18006.18,C1468100148,2017,0,M1517950610,0,0,0
372,CASH_IN,304740.77,C640667291,5302291.72,5607032.49,C1161029276,304948.24,207.47,0
286,PAYMENT,4016.47,C556593218,29450.69,25434.22,M133123337,0,0,0
140,PAYMENT,2440.73,C1204347785,0,0,M464707367,0,0,0
307,TRANSFER,778941.59,C1789661941,100334,0,C1521950121,741612.11,1520553.7,0
282,PAYMENT,8680.63,C863374139,10220,1539.37,M215685326,0,0,0
394,PAYMENT,49782.52,C681295349,0,0,M2063677635,0,0,0
33,CASH_OUT,125414.58,C873159757,257282,131867.42,C837293555,561839.74,687254.31,0
373,TRANSFER,575106.34,C992274440,3195,0,C1607038488,0,575106.34,0
378,CASH_OUT,22146.27,C398161829,177287.03,155140.76,C1428363170,29111.13,51257.4,0
188,PAYMENT,9167.49,C533133997,2077,0,M1484493131,0,0,0
18,PAYMENT,10787.71,C961359453,17757,6969.29,M22924936,0,0,0
298,TRANSFER,1531272.06,C280980105,0,0,C1114026852,1540569.75,3071841.81,0
39,CASH_OUT,71116.98,C2026464582,0,0,C1926538717,3175269.25,3246386.23,0
273,CASH_OUT,283713.87,C1907486414,10163,0,C1586893381,0,283713.87,0
283,CASH_IN,30654.42,C1596625927,6489493.58,6520148,C1480547290,1475590.9,1444936.49,0
178,CASH_OUT,605997.33,C135866938,0,0,C1025363882,3599068.56,4205065.89,0
164,CASH_OUT,181917.43,C634009717,0,0,C1371318187,817412.03,999329.46,0
306,CASH_OUT,82958.6,C263557967,80647,0,C964584732,4025614.47,4108573.08,0
690,CASH_OUT,94048.82,C2108992034,36691,0,C1567551979,0,94048.82,0
331,CASH_IN,122327.26,C679124523,3134337.14,3256664.4,C2136789536,190732.86,68405.6,0
250,PAYMENT,14245.08,C1116100563,102265,88019.92,M2098840390,0,0,0
140,CASH_OUT,133112.17,C1321034659,19867,0,C688527771,0,133112.17,0
139,CASH_OUT,4439.86,C2105369632,528036.37,523596.51,C2027852780,1209649.56,1214089.42,0
321,CASH_OUT,12003.81,C1526210653,99016,87012.19,C1409628149,112424.78,124428.59,0
227,PAYMENT,45088.33,C2037039525,803184,758095.67,M751524307,0,0,0
235,CASH_OUT,58598.92,C67736639,107586,48987.08,C1068059528,1289355.31,1347954.23,0
180,CASH_OUT,322485.85,C49467058,11543,0,C1191578208,189039.95,511525.8,0
230,CASH_IN,207387.07,C1853394091,1049975.18,1257362.25,C1190384034,230944.33,23557.26,0
372,PAYMENT,2381.32,C456476958,452.54,0,M409575326,0,0,0
281,CASH_OUT,42257.52,C1655588304,0,0,C468286502,522433,564690.52,0
356,PAYMENT,3369.15,C2025468119,156712.05,153342.9,M1372816172,0,0,0
331,CASH_IN,152516.2,C377141544,10765,163281.2,C858856889,80104.51,0,0
10,PAYMENT,20537.22,C1910262998,236501.4,215964.18,M509887080,0,0,0
379,CASH_OUT,189056.24,C2026122601,0,0,C1797282967,1152110.34,1341166.58,0
304,PAYMENT,4477.4,C1353294194,12307,7829.6,M1759589785,0,0,0
275,CASH_IN,400819.74,C1678468202,249543,650362.74,C1432644794,0,0,0
18,CASH_IN,44596.13,C2045889568,583,45179.13,C1911355802,259339.57,214743.44,0
235,CASH_OUT,318837.57,C2126872763,42007,0,C256292140,8414181.87,8733019.43,0
12,CASH_IN,252089.41,C478032501,220766.09,472855.5,C1833549064,394625.51,195448.57,0
357,CASH_IN,198545.13,C114299305,0,198545.13,C241190853,1937492.48,1738947.35,0
306,TRANSFER,108468.49,C475767169,79837,0,C1804898154,3711403.07,3819871.56,0
371,CASH_IN,6095.47,C680167789,681,6776.47,C1088684233,654398.51,648303.04,0
298,CASH_OUT,34952.4,C1658005879,0,0,C1911420883,44804.73,79757.14,0
203,CASH_IN,681204.34,C2086557252,116,681320.34,C1219963985,6715804.15,6034599.82,0
156,CASH_OUT,5553.71,C1828399266,0,0,C1215207765,667712.26,673265.97,0
350,CASH_IN,15000,C467539611,21177733.57,21192733.57,C287239721,550942.94,535942.94,0
256,PAYMENT,8171.55,C1621027641,41018,32846.45,M1797720309,0,0,0
394,CASH_OUT,314922.03,C609213422,7341,0,C621549388,439411.57,754333.61,0
274,CASH_IN,112856.84,C1620800704,1184430.28,1297287.12,C945744813,434196.43,321339.59,0
206,CASH_IN,300363.32,C197932608,11519,311882.32,C768391667,297550.99,0,0
205,CASH_OUT,285228.09,C701919712,0,0,C935000770,775646.6,1060874.69,0
331,CASH_IN,291302.24,C764398326,1723434.56,2014736.79,C1903750476,4212684.56,3921382.32,0
258,TRANSFER,122452.59,C1696449489,0,0,C407667297,195656.15,318108.74,0
255,CASH_OUT,89452.57,C1669255057,661,0,C966907131,1530304.3,1619756.87,0
253,CASH_OUT,259413,C581410631,311176,51763,C1617667761,0,259413,0
404,CASH_OUT,421284.43,C126085192,0,0,C675827819,1873874.65,2295159.08,0
231,PAYMENT,1289.79,C1438469361,0,0,M1552794150,0,0,0
161,PAYMENT,165.5,C1980079960,0,0,M2129512184,0,0,0
256,PAYMENT,11192.3,C1518100470,0,0,M633551117,0,0,0
131,CASH_OUT,97905.62,C380575028,21167,0,C310470247,771618.43,869524.05,0
214,CASH_OUT,25031.41,C1937191007,0,0,C1831455369,107498.87,132530.29,0
347,TRANSFER,572403.41,C705234532,5532,0,C1527612009,152511.07,724914.48,0
380,CASH_IN,257038.99,C120227143,1039,258077.99,C1258826930,559921.72,302882.74,0
14,PAYMENT,4539.17,C1082604384,11178,6638.83,M1593121131,0,0,0
139,CASH_OUT,22038.75,C1502617895,0,0,C1897712408,331934.82,353973.56,0
538,TRANSFER,1774024.97,C256070243,0,0,C803628420,6429862.61,8203887.59,0
257,PAYMENT,32344.59,C632437716,0,0,M965219229,0,0,0
159,TRANSFER,343178.04,C785053213,0,0,C1922236159,496161.26,1155613.67,0
232,CASH_OUT,234919.63,C1268055624,19501,0,C502932420,5884.77,240804.4,0
531,PAYMENT,17302.59,C432949016,11632,0,M1338691150,0,0,0
260,PAYMENT,959.26,C889239276,0,0,M1669747482,0,0,0
142,PAYMENT,25333.44,C2088185467,0,0,M643480338,0,0,0
162,CASH_IN,1299.9,C61933234,3486581.3,3487881.2,C791811816,226867.89,225567.99,0
187,CASH_IN,83310.23,C1097687622,17365095.44,17448405.67,C1434821254,269459.33,186149.1,0
328,PAYMENT,23414.01,C1907974339,251754.96,228340.95,M1637012257,0,0,0
185,CASH_IN,478725.49,C137895035,119568,598293.49,C183235054,0,0,0
210,CASH_IN,27429.31,C234657537,462933.92,490363.23,C679138541,1683931.18,1656501.87,0
329,PAYMENT,13728.06,C1285883667,10432,0,M1308488040,0,0,0
352,PAYMENT,11860.27,C1071048579,0,0,M1118382461,0,0,0
285,PAYMENT,17814.26,C1424274782,11240,0,M881215313,0,0,0
256,CASH_IN,183011.93,C928279958,526,183537.93,C1129215363,251616.32,68604.39,0
236,PAYMENT,53986.03,C521062234,21514.76,0,M1093494437,0,0,0
304,PAYMENT,3836.93,C751846682,10916,7079.07,M1973390203,0,0,0
38,CASH_IN,80526.53,C692503746,9957007.99,10037534.52,C1833848332,1483951.24,1403424.7,0
323,PAYMENT,48096.16,C1159877541,34424.16,0,M743980593,0,0,0
329,TRANSFER,86363.42,C1805953829,0,0,C1916829332,1675527.84,1761891.26,0
280,CASH_OUT,27793.61,C1616438956,0,0,C1271069193,232665.76,260459.38,0
208,CASH_OUT,300638.23,C1746358174,0,0,C1647967894,3809314.64,4179406.6,0
211,CASH_OUT,191976.4,C216423240,605524,413547.6,C498230875,1181780.96,1373757.37,0
18,CASH_IN,193907.39,C775646373,1014,194921.39,C1600901507,273053.26,278029.5,0
380,PAYMENT,16043.66,C613327685,109,0,M428613899,0,0,0
212,CASH_IN,84261.4,C2015717646,3612771.38,3697032.78,C1383933224,5338558.98,5254297.58,0
370,TRANSFER,6562568.67,C718636446,817,0,C1026850259,1991.19,6564559.86,0
13,PAYMENT,15066.22,C480568108,393551.72,378485.5,M1107903197,0,0,0
